Price,Close,High,Low,Open,Volume
Ticker,IWM,IWM,IWM,IWM,IWM
Date,,,,,
2015-01-02,103.31510925292969,104.73109633681707,102.41165505352548,104.30543264641811,46133100
2015-01-05,101.93389129638672,103.12402011353541,101.45610728968495,102.707045221421,51141900
2015-01-06,100.17041015625,102.30742448712283,99.34514273826875,102.1771239889016,67446000
2015-01-07,101.40399169921875,101.43005180269964,100.31810986953666,100.82195400145964,32252100
2015-01-08,103.12403106689453,103.245649308987,102.02946026036523,102.21189425120104,28361700
2015-01-09,102.13369750976562,103.2369504936735,101.90783224139288,103.21089039111058,26975200
2015-01-12,101.79489135742188,102.51591837567271,100.9696239407608,102.24661521515624,27316800
2015-01-13,101.87308502197266,103.714742958629,100.61346477281823,102.5854232245828,49991400
2015-01-14,101.46480560302734,101.7254132778268,100.37892372212036,100.75246735426023,34224200
2015-01-15,99.7534408569336,101.96863560999485,99.44939529800708,101.83833510452357,46199400
2015-01-16,101.3779067993164,101.58640084519116,99.20614352917086,99.38857747623514,41895700
2015-01-20,100.95223999023438,101.7080159712777,100.0401034210738,101.50821084030234,36444400
2015-01-21,100.63082885742188,101.48216305294123,100.15304487114855,100.59608647431149,27333500
2015-01-22,102.68097686767578,102.71572587941854,99.98799142072656,101.25630052470403,37877000
2015-01-23,102.61145782470703,103.17611088722445,102.11629613925538,102.71569820415294,28173400
2015-01-26,103.60179901123047,103.61048129254763,101.69933222685543,102.40298141989467,23006800
2015-01-27,103.10663604736328,103.59310890332132,102.1771216246174,102.3856090446429,26919100
2015-01-28,101.36923217773438,103.76685423720095,101.04780880349537,103.53230670248861,38086100
2015-01-29,102.76786041259766,102.78523160592273,100.84801547918511,101.65591183658556,39299900
2015-01-30,100.5091781616211,102.47245355788274,100.42230897651797,102.05547881831018,49739800
2015-02-02,101.43004608154297,101.49953747767347,99.36252295272092,100.87407514632099,44819100
2015-02-03,103.24562072753906,103.37592784447872,101.87306480080585,101.92519162419887,43920000
2015-02-04,102.8634033203125,103.58442372127892,102.59410015590738,102.87208560184158,28597100
2015-02-05,104.19251251220703,104.46180902583943,103.02844400056954,103.17612230625858,32337100
2015-02-06,104.07958221435547,104.95697644285518,103.6799785626862,104.33150755234828,31694900
2015-02-09,103.25428771972656,104.4357271745402,103.13266953711579,103.72338926452261,32367900
2015-02-10,103.9145278930664,104.10563748724326,102.59409215705624,103.83634097152994,28960800
2015-02-11,103.76685333251953,104.08827670395623,103.04583291568494,103.69736194027848,23794200
2015-02-12,104.94827270507812,105.04383080694218,104.1056276037467,104.383619629311,27854600
2015-02-13,105.57373809814453,105.71273410643839,104.80927993561173,105.035145135242,20446900
2015-02-17,105.90386199951172,106.0341624870589,105.33920225192493,105.6866856833395,16868500
2015-02-18,106.01679229736328,106.02548120584673,105.22626731775051,105.5998108501959,20450200
2015-02-19,106.02547454833984,106.3121422333409,105.58243303123663,105.77354923970056,16620500
2015-02-20,106.31217193603516,106.45116799109587,105.02649156520694,105.85175910211572,30331600
2015-02-23,106.41638946533203,106.44244956150462,105.34787912839235,106.068906051743,25778200
2015-02-24,106.5553970336914,106.8941915760539,106.14710447553773,106.39034090311127,20023600
2015-02-25,106.6770248413086,106.88551227973653,106.18186303273215,106.47721968486371,17059600
